"DatePosted","CVE","BulletinKB","Title","AffectedProduct","AffectedComponent","Severity","Impact","Exploits"
"20100413","CVE-2010-0812","978338","Vulnerability in Windows ISATAP Component Could Allow Spoofing","Microsoft Windows Server 2003 x64 Edition Service Pack 2","","Moderate","Spoofing",""
"20140812","CVE-2014-2796","2976627","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Microsoft Internet Explorer 6.0","Critical","Remote Code Execution",""
"20140812","CVE-2014-2796","2976627","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","Microsoft Internet Explorer 6.0","Critical","Remote Code Execution",""
"20140812","CVE-2014-2796","2976627","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Windows Internet Explorer 7","Critical","Remote Code Execution",""
"20140812","CVE-2014-2796","2976627","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","Windows Internet Explorer 7","Critical","Remote Code Execution",""
"20140812","CVE-2014-2796","2976627","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Windows Internet Explorer 8","Critical","Remote Code Execution",""
"20141014","CVE-2014-4971","2993254","Vulnerability in Message Queuing Service Could Allow Elevation of Privilege","Microsoft Windows Server 2003 x64 Edition Service Pack 2","","Important","Elevation of Privilege","http://packetstormsecurity.com/files/128674/Microsoft-Bluetooth-Personal-Area-Networking-BthPan.sys-Privilege-Escalation.html, http://seclists.org/fulldisclosure/2014/Jul/96, http://seclists.org/fulldisclosure/2014/Jul/97, http://www.exploit-db.com/exploits/34112, http://www.exploit-db.com/exploits/34982, https://www.korelogic.com/Resources/Advisories/KL-001-2014-002.txt, https://www.korelogic.com/Resources/Advisories/KL-001-2014-003.txt, https://exploit-db.com/exploits/34131, https://exploit-db.com/exploits/34167"
"20141014","CVE-2014-4971","2993254","Vulnerability in Message Queuing Service Could Allow Elevation of Privilege","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","","Important","Elevation of Privilege","http://packetstormsecurity.com/files/128674/Microsoft-Bluetooth-Personal-Area-Networking-BthPan.sys-Privilege-Escalation.html, http://seclists.org/fulldisclosure/2014/Jul/96, http://seclists.org/fulldisclosure/2014/Jul/97, http://www.exploit-db.com/exploits/34112, http://www.exploit-db.com/exploits/34982, https://www.korelogic.com/Resources/Advisories/KL-001-2014-002.txt, https://www.korelogic.com/Resources/Advisories/KL-001-2014-003.txt, https://exploit-db.com/exploits/34131, https://exploit-db.com/exploits/34167"
"20140610","CVE-2014-2773","2957689","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Windows Internet Explorer 7","Critical","Remote Code Execution","https://exploit-db.com/exploits/34010"
"20140610","CVE-2014-2773","2957689","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","Windows Internet Explorer 7","Critical","Remote Code Execution","https://exploit-db.com/exploits/34010"
"20140610","CVE-2014-2773","2957689","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Windows Internet Explorer 8","Critical","Remote Code Execution","https://exploit-db.com/exploits/34010"
"20140610","CVE-2014-2773","2957689","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Microsoft Internet Explorer 6.0","Critical","Remote Code Execution","https://exploit-db.com/exploits/34010"
"20140610","CVE-2014-2773","2957689","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","Microsoft Internet Explorer 6.0","Critical","Remote Code Execution","https://exploit-db.com/exploits/34010"
"20130709","CVE-2013-3132","2833941","Vulnerabilities in .NET Framework and Silverlight Could Allow Remote Code Execution","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Microsoft .NET Framework 1.1 Service Pack 1","Critical","Remote Code Execution",""
"20130709","CVE-2013-3132","2840628","Vulnerabilities in .NET Framework and Silverlight Could Allow Remote Code Execution","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","Microsoft .NET Framework 4","Critical","Remote Code Execution",""
"20130709","CVE-2013-3132","2840629","Vulnerabilities in .NET Framework and Silverlight Could Allow Remote Code Execution","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","Microsoft .NET Framework 3.5 Service Pack 1","Critical","Remote Code Execution",""
"20130709","CVE-2013-3132","2840629","Vulnerabilities in .NET Framework and Silverlight Could Allow Remote Code Execution","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Microsoft .NET Framework 3.5 Service Pack 1","Critical","Remote Code Execution",""
"20130709","CVE-2013-3132","2840628","Vulnerabilities in .NET Framework and Silverlight Could Allow Remote Code Execution","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Microsoft .NET Framework 4","Critical","Remote Code Execution",""
"20130709","CVE-2013-3132","2844285","Vulnerabilities in .NET Framework and Silverlight Could Allow Remote Code Execution","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","Microsoft .NET Framework 2.0 Service Pack 2","Critical","Remote Code Execution",""
"20130709","CVE-2013-3132","2833941","Vulnerabilities in .NET Framework and Silverlight Could Allow Remote Code Execution","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","Microsoft .NET Framework 1.1 Service Pack 1","Critical","Remote Code Execution",""
"20131008","CVE-2013-3894","2884256","Vulnerabilities in Windows Kernel-Mode Drivers Could Allow Remote Code Execution","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","","Critical","Remote Code Execution",""
"20131008","CVE-2013-3894","2862335","Vulnerabilities in Windows Kernel-Mode Drivers Could Allow Remote Code Execution","Microsoft Windows Server 2003 x64 Edition Service Pack 2","","Critical","Remote Code Execution",""
"20131008","CVE-2013-3894","2862335","Vulnerabilities in Windows Kernel-Mode Drivers Could Allow Remote Code Execution","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","","Critical","Remote Code Execution",""
"20131008","CVE-2013-3894","2862330","Vulnerabilities in Windows Kernel-Mode Drivers Could Allow Remote Code Execution","Microsoft Windows Server 2003 x64 Edition Service Pack 2","","Critical","Remote Code Execution",""
"20131008","CVE-2013-3894","2862330","Vulnerabilities in Windows Kernel-Mode Drivers Could Allow Remote Code Execution","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","","Critical","Remote Code Execution",""
"20131008","CVE-2013-3894","2884256","Vulnerabilities in Windows Kernel-Mode Drivers Could Allow Remote Code Execution","Microsoft Windows Server 2003 x64 Edition Service Pack 2","","Critical","Remote Code Execution",""
"20131008","CVE-2013-3894","2868038","Vulnerabilities in Windows Kernel-Mode Drivers Could Allow Remote Code Execution","Microsoft Windows Server 2003 x64 Edition Service Pack 2","","Critical","Remote Code Execution",""
"20131008","CVE-2013-3894","2868038","Vulnerabilities in Windows Kernel-Mode Drivers Could Allow Remote Code Execution","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","","Critical","Remote Code Execution",""
"20091208","CVE-2009-3677","974318","Vulnerabilities in Internet Authentication Service Could Allow Remote Code Execution","Microsoft Windows Server 2003 x64 Edition Service Pack 2","","Critical","Remote Code Execution",""
"20091208","CVE-2009-3677","974318","Vulnerabilities in Internet Authentication Service Could Allow Remote Code Execution","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","","Critical","Remote Code Execution",""
"20090414","CVE-2008-1436","952004","Vulnerabilities in Windows Could Allow Elevation of Privilege","Microsoft Windows Server 2003 x64 Edition","","Important","Elevation of Privilege","https://exploit-db.com/exploits/31667"
"20090414","CVE-2008-1436","952004","Vulnerabilities in Windows Could Allow Elevation of Privilege","Microsoft Windows Server 2003 x64 Edition Service Pack 2","","Important","Elevation of Privilege","https://exploit-db.com/exploits/31667"
"20090414","CVE-2008-1436","952004","Vulnerabilities in Windows Could Allow Elevation of Privilege","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 1","","Important","Elevation of Privilege","https://exploit-db.com/exploits/31667"
"20090414","CVE-2008-1436","952004","Vulnerabilities in Windows Could Allow Elevation of Privilege","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","","Important","Elevation of Privilege","https://exploit-db.com/exploits/31667"
"20090414","CVE-2008-1436","956572","Vulnerabilities in Windows Could Allow Elevation of Privilege","Microsoft Windows Server 2003 x64 Edition","","Important","Elevation of Privilege","https://exploit-db.com/exploits/31667"
"20090414","CVE-2008-1436","956572","Vulnerabilities in Windows Could Allow Elevation of Privilege","Microsoft Windows Server 2003 x64 Edition Service Pack 2","","Important","Elevation of Privilege","https://exploit-db.com/exploits/31667"
"20090414","CVE-2008-1436","956572","Vulnerabilities in Windows Could Allow Elevation of Privilege","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 1","","Important","Elevation of Privilege","https://exploit-db.com/exploits/31667"
"20090414","CVE-2008-1436","956572","Vulnerabilities in Windows Could Allow Elevation of Privilege","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","","Important","Elevation of Privilege","https://exploit-db.com/exploits/31667"
"20150714","CVE-2015-2368","3067903","Vulnerabilities in Windows Could Allow Remote Code Execution","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Windows Media Format SDK 11","Important","Remote Code Execution",""
"20150714","CVE-2015-2368","3067903","Vulnerabilities in Windows Could Allow Remote Code Execution","Microsoft Windows Server 2003 x64 Edition Service Pack 2","","Important","Remote Code Execution",""
"20150414","CVE-2015-1646","3046482","Vulnerability in XML Core Services Could Allow Security Feature Bypass","Microsoft Windows Server 2003 x64 Edition Service Pack 2","","Important","Security Feature Bypass",""
"20150414","CVE-2015-1646","3046482","Vulnerability in XML Core Services Could Allow Security Feature Bypass","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","","Important","Security Feature Bypass",""
"20150210","CVE-2015-0061","3029944","Vulnerability in Microsoft Graphics Component Could Allow Information Disclosure","Microsoft Windows Server 2003 x64 Edition Service Pack 2","","Important","Information Disclosure",""
"20150210","CVE-2015-0061","3029944","Vulnerability in Microsoft Graphics Component Could Allow Information Disclosure","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","","Important","Information Disclosure",""
"20140610","CVE-2014-1762","2957689","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Windows Internet Explorer 7","Critical","Remote Code Execution","https://exploit-db.com/exploits/34010"
"20140610","CVE-2014-1762","2957689","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","Windows Internet Explorer 7","Critical","Remote Code Execution","https://exploit-db.com/exploits/34010"
"20140610","CVE-2014-1762","2957689","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Windows Internet Explorer 8","Critical","Remote Code Execution","https://exploit-db.com/exploits/34010"
"20140610","CVE-2014-1762","2957689","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Microsoft Internet Explorer 6.0","Critical","Remote Code Execution","https://exploit-db.com/exploits/34010"
"20140610","CVE-2014-1762","2957689","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","Microsoft Internet Explorer 6.0","Critical","Remote Code Execution","https://exploit-db.com/exploits/34010"
"20120710","CVE-2012-1891","2698365","Vulnerability in Microsoft Data Access Components Could Allow Remote Code Execution","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Windows Data Access Components 6.0","Critical","Remote Code Execution",""
"20120710","CVE-2012-1891","2698365","Vulnerability in Microsoft Data Access Components Could Allow Remote Code Execution","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","Windows Data Access Components 6.0","Critical","Remote Code Execution",""
